date,high_temp,low_temp,weather_am,weather_pm
2017/5/16,23.4,16.4,薄曇,曇
2017/5/17,19.7,14.8,曇,曇一時晴
2017/5/18,23.6,14.5,曇時々晴一時雨、雷を伴う,晴一時曇
2017/5/19,26.3,14.6,晴,快晴
2017/5/20,28.7,15.5,快晴,快晴
2017/5/21,30.9,17.6,晴後一時薄曇,薄曇
2017/5/22,29,18.2,晴時々薄曇,快晴
2017/5/23,27.4,19,晴後一時薄曇,薄曇
2017/5/24,26.2,19.2,曇,雨時々曇
2017/5/25,24,18,雨後曇,曇時々雨
2017/5/26,20.8,17.3,雨後曇,曇後一時雨
2017/5/27,27.3,18,曇時々晴,曇一時晴
2017/5/28,26.7,17.9,晴時々曇,薄曇
2017/5/29,26.9,17,晴一時薄曇,快晴
2017/5/30,29.1,17.2,晴時々薄曇,薄曇一時晴
2017/5/31,27.5,20.7,薄曇,曇後一時雨、雷を伴う
2017/6/1,26.4,19.3,曇時々雨一時晴,曇後一時晴
2017/6/2,29.1,18.3,晴,快晴
2017/6/3,26.6,16,晴一時薄曇,曇時々晴
2017/6/4,26.7,16.7,晴一時曇,晴時々曇
2017/6/5,25.6,15.3,晴後一時雨、雷を伴う,曇時々雨、雷を伴う
2017/6/6,24.2,15.4,曇後一時晴,薄曇一時晴
2017/6/7,22.6,17.9,曇,雨時々曇
2017/6/8,25.8,19.2,曇一時雨後時々晴,曇後一時晴
2017/6/9,28.1,20.6,曇一時晴,曇時々晴
2017/6/10,30.6,20,薄曇時々晴,曇
2017/6/11,25.3,19.1,曇,曇一時雨
2017/6/12,26.3,16.6,曇時々晴,曇時々雨
2017/6/13,19.4,14.8,雨一時曇,雨時々曇
2017/6/14,24.6,15.2,曇一時雨後時々晴,晴後曇
2017/6/15,26,17.4,晴一時曇,快晴
2017/6/16,29,17.5,晴後一時雨,晴一時曇
2017/6/17,27.7,17.9,晴後時々薄曇,薄曇
2017/6/18,22.5,17.7,曇後雨,雨後曇
2017/6/19,30.5,17.3,晴一時曇,晴後曇
2017/6/20,28,16.5,薄曇時々晴,曇後一時雨
2017/6/21,24.4,19.8,大雨,曇一時晴
2017/6/22,27.9,20,薄曇,薄曇時々晴
2017/6/23,30.2,19.1,晴,晴後時々曇
2017/6/24,29,21.9,薄曇一時晴,曇一時晴後雨
2017/6/25,23.9,21.5,雨時々曇,曇
2017/6/26,25.9,20.3,曇一時雨,曇後雨
2017/6/27,25.6,21.3,曇,曇後雨
2017/6/28,25,20.2,雨後曇一時晴,曇時々晴
2017/6/29,29.1,19.9,曇,曇後時々雨
2017/6/30,25.7,22.1,雨時々曇,曇後一時雨
2017/7/1,25.3,22.1,雨時々曇,曇後雨
2017/7/2,32,20.9,曇,曇時々雨
2017/7/3,32.5,24.5,曇,曇
2017/7/4,29.9,23.5,曇,雨後曇時々晴
2017/7/5,31.4,21.6,曇一時晴,曇一時雨
2017/7/6,30.7,23.2,曇時々晴,曇時々晴
2017/7/7,32.3,23,晴,快晴
2017/7/8,33.7,22.8,晴,晴
2017/7/9,32.5,23,晴後一時薄曇,晴
2017/7/10,32.1,23,晴,晴後時々曇
2017/7/11,31.6,24.8,晴一時曇,晴一時曇
2017/7/12,33.1,25.6,晴,晴時々曇
2017/7/13,33.4,26,晴後時々曇,晴一時曇
2017/7/14,32.4,25.4,晴,晴
2017/7/15,33.7,23.6,晴後時々薄曇,薄曇
2017/7/16,34.9,25.1,薄曇,曇後一時雨、雷を伴う
2017/7/17,35,25.3,薄曇一時雨,曇
2017/7/18,32.7,22.7,曇時々晴一時雨、雷を伴う,曇時々晴
2017/7/19,31.1,22.9,晴時々曇,曇時々晴
2017/7/20,32.3,24.9,晴,晴時々曇
2017/7/21,33.7,25.8,晴,晴後一時薄曇
2017/7/22,32.5,25.8,薄曇時々晴,薄曇一時晴
2017/7/23,28.5,26.2,曇時々雨,曇
2017/7/24,32.9,26.7,曇,曇一時晴
2017/7/25,32.7,27,曇、雷を伴う,曇後時々雨
2017/7/26,28.2,23.2,大雨一時曇,曇
2017/7/27,26.7,22.5,曇,曇時々雨
2017/7/28,32.3,22.5,曇時々晴,曇
2017/7/29,33.5,23.7,曇後一時雨、雷を伴う,雨後一時曇、雷を伴う
2017/7/30,29.2,23.3,曇一時雨,曇時々晴
2017/7/31,33,23.2,晴時々曇,晴後曇
2017/8/1,31,22.7,曇時々雨,曇時々雨
2017/8/2,25.4,20.9,曇時々雨,曇時々晴
2017/8/3,28.9,20.2,曇,曇時々雨
2017/8/4,29.2,22,曇,曇一時雨
2017/8/5,31.9,24.6,曇,曇一時晴
2017/8/6,33.5,26.3,曇後晴,晴時々薄曇
2017/8/7,33.2,25.9,曇時々晴,曇時々雨
2017/8/8,33.9,26.9,曇一時雨,曇一時雨後時々晴
2017/8/9,37.1,25.9,晴時々曇一時雨,曇一時雨
2017/8/10,28.4,22.4,曇一時雨,曇後雨
2017/8/11,24.8,21.7,曇時々雨,雨時々曇
2017/8/12,29.3,21,曇時々雨後一時晴,晴後曇
2017/8/13,31.2,23.1,曇一時晴,曇一時雨
2017/8/14,25.2,23.4,曇時々雨,雨時々曇
2017/8/15,26.3,22.4,大雨時々曇,雨時々曇
2017/8/16,22.8,21.1,雨,雨
2017/8/17,28.2,20.9,曇,曇一時晴
2017/8/18,30.2,24,曇,曇一時雨
2017/8/19,30.3,22.4,曇一時雨、雷を伴う,曇時々雨、雷を伴う
2017/8/20,29.3,22.4,曇,曇
2017/8/21,31.5,24.1,曇一時雨後一時晴,曇
2017/8/22,31.9,24.4,曇,晴時々曇
2017/8/23,33.7,24.7,晴後曇,曇一時晴
2017/8/24,34.8,26.4,曇時々晴,晴後薄曇
2017/8/25,34.9,25.8,曇,薄曇
2017/8/26,33.6,26.1,曇後一時雨,曇
2017/8/27,30.6,23.2,曇時々晴,晴時々薄曇
2017/8/28,31.4,22.3,曇後晴,曇時々晴
2017/8/29,32.2,25.2,曇後一時晴,薄曇時々晴
2017/8/30,32.9,24.1,曇時々晴後一時雨,曇
2017/8/31,24.2,20,雨後時々曇,曇
2017/9/1,27.4,17.3,曇後一時雨,雨時々曇
2017/9/2,24.5,16.8,雨一時曇後晴,晴一時曇
2017/9/3,27.2,16.4,晴時々曇,晴後曇
2017/9/4,22.5,18.9,曇時々雨,曇時々雨
2017/9/5,27.3,18.8,曇,雨時々曇
2017/9/6,22.8,19.8,雨時々曇,曇一時雨
2017/9/7,24,20.2,曇時々雨,雨時々曇
2017/9/8,28.2,21,曇後晴,曇時々晴
2017/9/9,29.2,21.5,晴一時曇,晴後曇
2017/9/10,29.9,21.6,晴一時曇,晴後薄曇
2017/9/11,29.8,22.8,曇,雨時々曇
2017/9/12,27,22.7,雨後時々曇、雷を伴う,晴時々曇
2017/9/13,31.2,22.1,晴後薄曇,曇
2017/9/14,31,22.6,曇時々晴,曇一時雨
2017/9/15,28.5,19.9,薄曇,曇
2017/9/16,22.9,18.1,曇時々雨,雨
2017/9/17,20.9,17.9,雨,雨一時曇、雷を伴う
2017/9/18,33.3,20.3,晴,曇時々晴
2017/9/19,28.2,21.3,薄曇時々晴,曇
2017/9/20,25.7,21.4,曇,薄曇後一時晴
2017/9/21,29.5,19.6,晴時々曇,晴時々薄曇
2017/9/22,26.1,19.3,曇後雨,雨
2017/9/23,24,17.7,曇一時雨,曇
2017/9/24,26.3,18,曇一時晴,曇一時晴
2017/9/25,28.9,19.6,晴時々曇,曇時々晴
2017/9/26,28.2,20,晴一時曇,晴後一時薄曇
2017/9/27,26.5,21,曇,大雨一時曇
2017/9/28,24.7,16.2,曇時々雨,曇時々雨
2017/9/29,24.2,16,晴,曇時々晴
2017/9/30,24.2,17.6,曇後一時晴,快晴
2017/10/1,24.9,16.1,晴後曇,曇一時晴
2017/10/2,25.1,19.6,曇,雨時々曇
2017/10/3,27.8,19.3,曇時々晴,曇後一時雨
2017/10/4,21.3,15.4,曇一時雨,曇時々晴
2017/10/5,20.7,14.3,曇後一時晴,曇
2017/10/6,18.6,14,曇後雨,大雨
2017/10/7,22.4,14.8,雨後曇一時晴,晴一時曇
2017/10/8,26.4,17.3,曇時々晴,晴時々曇
2017/10/9,25.3,16.2,晴一時薄曇,晴一時曇
2017/10/10,28.6,18.1,晴,快晴
2017/10/11,23.4,19.7,曇一時晴,曇後一時晴
2017/10/12,29,18.7,晴後時々薄曇,曇時々雨
2017/10/13,19.8,14.5,雨,雨一時曇
2017/10/14,15.4,13.7,雨時々曇,曇一時雨
2017/10/15,16,14.1,雨,雨
2017/10/16,14.3,11.8,雨,雨
2017/10/17,15.6,11.6,雨後曇,晴一時曇
2017/10/18,19.5,11.2,晴後曇,曇後雨
2017/10/19,12.3,9.9,大雨,雨
2017/10/20,17,11.4,雨後時々曇,雨
2017/10/21,17.2,15.2,雨,雨
2017/10/22,18.1,16.8,大雨,大雨
2017/10/23,22.7,15,曇一時雨後晴,薄曇時々晴
2017/10/24,18.2,13.4,曇,曇後時々雨
2017/10/25,14.4,11.2,雨後一時曇,晴一時雨
2017/10/26,20.2,10.3,快晴,快晴
2017/10/27,20.7,9.5,晴,曇一時晴
2017/10/28,16.5,13.4,雨時々曇,雨
2017/10/29,16.3,13.4,大雨、雷を伴う,晴一時雨
2017/10/30,18.9,10.5,快晴,晴後一時曇
2017/10/31,16.9,9.1,曇時々晴,晴時々曇
2017/11/1,19.1,9.8,晴一時曇,晴
2017/11/2,20.8,9.6,薄曇一時晴,曇時々雨
2017/11/3,21.9,12,晴一時曇,曇
2017/11/4,21.8,11.9,晴時々曇後一時雨,晴一時雨
2017/11/5,17.8,10.1,快晴,晴
2017/11/6,19.8,8,快晴,快晴
2017/11/7,21.2,9.3,晴後一時薄曇,薄曇
2017/11/8,18.4,11.5,雨後曇,晴
2017/11/9,18.8,10.5,快晴,晴後時々曇
2017/11/10,17.7,9.1,晴時々曇,晴時々曇
2017/11/11,20.7,11.3,晴時々曇,晴
2017/11/12,16.1,9.2,晴,晴一時曇
2017/11/13,16.5,7.6,曇時々晴,曇一時雨
2017/11/14,15.3,10.3,曇後雨,曇時々晴一時雨
2017/11/15,17,10.2,曇後時々晴,晴一時曇
2017/11/16,16.4,7.9,晴後一時曇,曇一時晴
2017/11/17,13.6,5.5,晴後一時薄曇,曇
2017/11/18,15.1,8.2,雨時々曇,曇後晴
2017/11/19,12.3,4.7,晴一時曇,晴後時々薄曇
2017/11/20,10.4,3.6,曇後時々晴,快晴
2017/11/21,11.9,3.7,快晴,晴
2017/11/22,11.5,3.2,曇後一時雨,雨
2017/11/23,14.5,6.1,雨後晴,晴後曇
2017/11/24,14.8,5.1,晴時々曇後一時雨,快晴
2017/11/25,14.4,3.7,晴後時々薄曇,晴一時薄曇
2017/11/26,18.2,3.5,晴後一時曇,薄曇一時晴
2017/11/27,14.5,7.7,晴後曇,曇
2017/11/28,15,9.9,曇,晴一時曇
2017/11/29,19.2,7.3,晴,曇
2017/11/30,14.3,7.7,曇時々雨,曇時々雨
2017/12/1,10.2,6.7,曇時々雨,晴時々曇
2017/12/2,11.1,4.5,晴,晴時々曇
2017/12/3,12.5,5.2,晴,晴
2017/12/4,12.6,4.6,曇一時晴,曇時々雨後晴
2017/12/5,14.5,4.4,晴,快晴
2017/12/6,11.1,2.8,快晴,晴
2017/12/7,11.5,2.7,晴,晴一時薄曇
2017/12/8,9.5,2.6,曇後一時雨,雨後晴
2017/12/9,10.4,1.2,快晴,晴後一時薄曇
2017/12/10,13.3,1.3,晴一時薄曇,晴後時々曇
2017/12/11,16,5.1,晴一時曇,快晴
2017/12/12,10.3,3.8,晴後一時薄曇,晴一時薄曇
2017/12/13,10.4,2.6,晴,晴一時曇
2017/12/14,10.1,1.6,快晴,薄曇一時晴
2017/12/15,8.3,3,曇後一時晴,薄曇一時晴
2017/12/16,13.3,2.1,晴時々曇,薄曇後晴
2017/12/17,9.3,3.3,晴,晴一時曇
2017/12/18,9.5,-0.2,晴,晴
2017/12/19,12.8,0.3,快晴,晴一時曇
2017/12/20,9.4,2.3,晴,快晴
2017/12/21,10.4,0.7,晴,快晴
2017/12/22,10.9,1.5,晴一時曇,快晴
2017/12/23,13.4,1,晴後時々薄曇,晴時々薄曇
2017/12/24,10.8,4.5,曇後一時晴,雨時々曇
2017/12/25,15,5.4,晴,晴時々曇
2017/12/26,12.6,3.6,晴,快晴
2017/12/27,9.2,1,晴,快晴
2017/12/28,9.8,1.1,快晴,晴一時薄曇
2017/12/29,10.5,2.3,晴,快晴
2017/12/30,11.1,1,快晴,薄曇時々晴
2017/12/31,5.4,2.2,曇一時雪,晴
2018/1/1,13,0.4,晴,晴
2018/1/2,10.8,0.8,快晴,晴
2018/1/3,8.6,2.3,快晴,快晴
2018/1/4,9.6,0,快晴,晴後曇
2018/1/5,6.3,0.8,曇一時雨,晴一時曇
2018/1/6,10.5,-1.4,晴,晴
2018/1/7,11.6,1.2,晴一時薄曇,曇
2018/1/8,9.5,3.2,曇時々雨、みぞれを伴う,雨一時曇
2018/1/9,16,3.3,曇後晴,快晴
2018/1/10,11.1,3.3,快晴,快晴
2018/1/11,10.2,0.8,晴,快晴
2018/1/12,7,-1.6,晴,晴一時曇
2018/1/13,7.3,-0.8,快晴,快晴
2018/1/14,8.4,0.4,快晴,快晴
2018/1/15,12.4,-1.1,晴時々薄曇,晴
2018/1/16,13.7,1.4,晴時々薄曇,晴時々曇
2018/1/17,9.1,4.4,曇後雨,雨後晴
2018/1/18,13.7,3,晴後曇,薄曇時々晴
2018/1/19,11.2,6,晴後曇,曇後一時雨
2018/1/20,10.1,4.3,曇後晴,晴
2018/1/21,12,2.3,晴,薄曇時々晴
2018/1/22,5.3,-0.5,大雪一時曇,大雪後曇
2018/1/23,10,-0.7,快晴,晴一時薄曇
2018/1/24,7.3,-1.8,晴,快晴
2018/1/25,4,-4,快晴,快晴
2018/1/26,5.1,-3.1,晴一時曇,快晴
2018/1/27,7.3,-1.8,快晴,快晴
2018/1/28,5.5,-0.8,曇時々晴一時雪,晴一時薄曇
2018/1/29,9.7,-1.9,晴後一時曇,晴時々曇
2018/1/30,6.6,0.8,晴時々曇,晴
2018/1/31,9.2,-1,晴後薄曇,薄曇一時晴
2018/2/1,6.3,0.6,薄曇後雨,雨後雪
2018/2/2,3.8,0.5,雪後みぞれ時々曇,曇時々雨
2018/2/3,7.8,1.6,薄曇時々晴,曇時々晴
2018/2/4,9.8,1.9,晴時々曇、みぞれを伴う,快晴
2018/2/5,8.1,0.5,晴,快晴
2018/2/6,8.2,-1.6,晴後一時曇,晴一時曇
2018/2/7,9.1,-1.8,快晴,快晴
2018/2/8,9.2,-0.7,晴,快晴
2018/2/9,9.5,-1.4,晴,晴後薄曇
2018/2/10,11.9,0.3,薄曇時々晴,雨時々曇
2018/2/11,14.9,4.2,曇一時晴,晴時々曇
2018/2/12,9.7,-0.7,晴,快晴
2018/2/13,9.7,-1.2,晴後一時曇,快晴
2018/2/14,11,-0.2,晴,晴時々薄曇
2018/2/15,15.1,5.5,薄曇時々晴,薄曇
2018/2/16,10,3.4,曇一時晴,曇
2018/2/17,12.3,0.6,晴一時雨,快晴
2018/2/18,9.8,-1.8,晴,薄曇一時晴
2018/2/19,10.7,1.5,晴時々薄曇,曇後一時晴
2018/2/20,12.4,3.2,晴,薄曇一時晴
2018/2/21,8.6,3.5,曇,曇後雨、みぞれを伴う
2018/2/22,5.7,1.5,みぞれ一時雪、あられを伴う,雨後みぞれ一時曇
2018/2/23,8.1,1.8,みぞれ一時曇後晴,快晴
2018/2/24,14.4,0.5,晴,晴後時々薄曇
2018/2/25,8.9,2.9,曇,曇一時雨
2018/2/26,10.9,3.9,曇後晴,曇一時晴
2018/2/27,12.8,3.9,晴一時曇,快晴
2018/2/28,14.7,3.3,薄曇,曇後大雨
2018/3/1,20.3,6.7,曇一時雨後晴、雷を伴う,快晴
2018/3/2,14.4,5.4,晴,快晴
2018/3/3,16.2,3.2,晴後時々薄曇,薄曇後晴
2018/3/4,21.2,5.8,快晴,晴後曇
2018/3/5,19.9,9.7,曇時々雨,雨後時々曇
2018/3/6,12.5,4.4,曇後晴,晴一時曇
2018/3/7,8.3,2.8,曇,曇時々雨
2018/3/8,9.8,3.6,雨,大雨
2018/3/9,17.5,6.4,雨時々曇,雨時々曇
2018/3/10,11.8,4.4,曇後晴,曇時々晴
2018/3/11,16.1,5.5,曇一時雨後晴,快晴
2018/3/12,15.9,5.2,快晴,晴後一時曇
2018/3/13,17.5,5.3,快晴,快晴
2018/3/14,21.5,7.2,快晴,快晴
2018/3/15,22.1,9,薄曇後一時晴,晴後曇
2018/3/16,17.5,5.7,雨一時曇,雨時々曇後晴
2018/3/17,12.1,3.1,快晴,曇時々晴
2018/3/18,15.8,5.4,曇一時晴,曇後一時晴
2018/3/19,18,8.7,曇,雨
2018/3/20,11.1,6.5,雨後時々曇,曇
2018/3/21,6.6,1.7,雨後みぞれ,大雨
2018/3/22,14.5,4.1,曇時々雨後一時晴,曇
2018/3/23,18.8,7.8,曇時々晴,曇時々雨
2018/3/24,16.8,7.1,薄曇時々晴,晴時々曇
2018/3/25,19.3,6.6,快晴,快晴
2018/3/26,21.8,8.2,薄曇一時晴,晴
2018/3/27,22.1,10.1,薄曇一時晴,晴一時曇
2018/3/28,22.9,11.1,快晴,快晴
2018/3/29,24.2,12.4,快晴,晴一時曇
2018/3/30,18.4,9.6,晴,晴後一時曇
2018/3/31,18.1,8.3,快晴,快晴
2018/4/1,21.9,9.6,晴後薄曇,薄曇後晴
2018/4/2,24.5,12.3,晴後時々薄曇,曇
2018/4/3,23.4,14.3,晴時々薄曇,快晴
2018/4/4,26.2,14.7,晴後一時薄曇,曇時々晴
2018/4/5,15.3,11.6,曇,曇時々雨
2018/4/6,22.4,11.6,曇一時雨,曇時々雨
2018/4/7,21.8,10.2,曇一時晴,曇一時雨後晴
2018/4/8,16.8,7.2,晴,晴
2018/4/9,19.9,5.5,晴一時薄曇,快晴
2018/4/10,19.1,8,晴,晴後薄曇
2018/4/11,21.9,12.4,曇時々晴一時雨,曇時々晴
2018/4/12,25.9,13.9,薄曇一時晴,薄曇後晴
2018/4/13,20.9,11.9,晴,晴一時曇
2018/4/14,18.8,11.4,曇後一時雨,雨時々曇
2018/4/15,22.1,13.5,曇一時雨,曇
2018/4/16,20,11.7,曇時々晴,曇
2018/4/17,15,11,曇一時雨,雨
2018/4/18,16,10.4,雨一時晴,晴後時々曇
2018/4/19,22.2,10.2,晴一時曇,晴
2018/4/20,26.4,12.3,快晴,快晴
2018/4/21,26,12.8,快晴,快晴
2018/4/22,28.3,13.9,晴一時薄曇,晴時々曇
2018/4/23,18.7,15.1,曇,曇
2018/4/24,21.3,15.4,曇後雨,雨一時曇
2018/4/25,22.5,16.6,大雨後薄曇一時晴,曇時々雨一時晴
2018/4/26,25,14.8,晴後薄曇,薄曇
2018/4/27,22,15.1,曇,晴
2018/4/28,26.1,15.2,快晴,快晴
2018/4/29,25.6,14,快晴,快晴
2018/4/30,25.7,16.7,晴時々薄曇,晴一時曇
2018/5/1,28.1,16.7,晴後薄曇,薄曇一時晴
2018/5/2,25.3,17.1,曇後一時雨,雨一時曇
2018/5/3,27.4,16.8,曇一時雨,曇後一時晴
2018/5/4,23.8,13.2,晴,晴
2018/5/5,24.3,11.5,快晴,薄曇時々晴
2018/5/6,26.5,14.4,薄曇時々晴,曇時々雨
2018/5/7,21.6,13.9,曇後雨,雨一時曇
2018/5/8,14.6,11.4,曇後一時雨,大雨
2018/5/9,14.3,10.3,雨後曇,曇一時雨
2018/5/10,15.8,10,曇時々雨後晴、雷を伴う,晴後一時薄曇
2018/5/11,22.4,9,晴時々薄曇,薄曇後晴
2018/5/12,24.6,12.9,薄曇時々晴,薄曇
2018/5/13,21.4,14.6,曇後雨,雨後曇
2018/5/14,28.6,15.2,晴一時曇,快晴
2018/5/15,28.4,14.8,快晴,晴
2018/5/16,29,18.8,薄曇時々晴,薄曇
2018/5/17,28.4,21.4,曇,晴時々曇
2018/5/18,27.1,20,晴時々曇,曇後時々雨
2018/5/19,26.3,15.3,曇時々晴,晴
2018/5/20,22.1,13.1,晴,薄曇
2018/5/21,27.2,13.7,薄曇,薄曇後晴
2018/5/22,27.3,15,快晴,晴後薄曇
2018/5/23,22,17,曇後雨,雨後時々曇
2018/5/24,25.7,16.1,晴時々曇,晴一時曇
2018/5/25,27.1,18.7,薄曇一時晴,薄曇一時晴
2018/5/26,25.2,18,薄曇,曇時々晴
2018/5/27,26.9,16.2,晴一時薄曇,曇
2018/5/28,26,18.8,曇,曇一時晴
2018/5/29,27.6,19.3,曇,曇
2018/5/30,25,17.4,曇後雨,雨後曇
2018/5/31,22,16.5,曇後時々雨,曇後一時晴
2018/6/1,27.5,17.3,晴,晴時々曇一時雨
2018/6/2,27.2,16.9,晴,快晴
2018/6/3,28.6,17.3,晴,薄曇時々晴
2018/6/4,29.1,18.5,晴,晴
2018/6/5,28.3,18.2,曇一時晴,曇時々雨
2018/6/6,22.8,18.3,雨,雨後時々曇
2018/6/7,27.3,18.2,曇後晴,晴時々薄曇
2018/6/8,27.5,19.3,曇時々晴,曇時々雨、雷を伴う
2018/6/9,32,21.2,薄曇一時晴,曇後一時雨
2018/6/10,22,18.6,雨一時曇,大雨
2018/6/11,19.9,18.1,雨,曇一時雨
2018/6/12,26.4,17.8,曇,曇
2018/6/13,27,18.3,曇一時晴,晴時々曇
2018/6/14,25.2,18.6,曇,曇
2018/6/15,20,15.4,雨一時曇,雨一時曇
2018/6/16,18.4,14.2,曇一時雨,曇
2018/6/17,22.5,15.1,曇,曇
2018/6/18,21.2,17.7,曇時々雨,曇時々雨
2018/6/19,28.8,18.2,曇時々晴,曇後雨
2018/6/20,21.7,19.4,雨,雨時々曇
2018/6/21,24.4,19,曇,晴一時曇
2018/6/22,28.1,19.4,薄曇一時晴,薄曇時々晴
2018/6/23,23,17.9,曇後雨,曇時々雨
2018/6/24,27,18.4,雨後薄曇一時晴,薄曇
2018/6/25,32.6,19.7,快晴,晴後曇
2018/6/26,30.1,22.3,晴後薄曇,曇
2018/6/27,31.7,24.9,曇後晴,曇一時晴
2018/6/28,31.9,25.2,曇一時雨,晴
2018/6/29,32.9,25.4,晴,晴
2018/6/30,32.7,25.2,晴後薄曇,晴時々薄曇
2018/7/1,32,25.4,晴,快晴
2018/7/2,33.5,24,快晴,晴
2018/7/3,32.7,25.6,薄曇,薄曇後一時雨
2018/7/4,31.2,25.5,曇一時雨,曇時々雨
2018/7/5,28.7,24.8,雨後一時曇,雨時々曇
2018/7/6,25,19.1,雨後時々曇,雨時々曇
2018/7/7,29.6,19.3,曇,薄曇
2018/7/8,32.2,24.5,薄曇,晴時々薄曇
2018/7/9,31.6,24.2,晴時々曇一時雨,晴時々曇
2018/7/10,32.8,25.4,晴時々薄曇,曇時々晴
2018/7/11,34.2,25.2,薄曇,曇時々雨
2018/7/12,30,23.1,曇一時雨後一時晴,曇
2018/7/13,33.8,25.5,薄曇,晴時々薄曇
2018/7/14,35.4,26.2,晴時々薄曇,晴一時曇
2018/7/15,34.5,26.3,晴,晴後薄曇
2018/7/16,34.4,26.3,薄曇,薄曇
2018/7/17,34.8,26.9,薄曇後一時晴,薄曇時々晴
2018/7/18,35.3,26.7,晴,晴
2018/7/19,34.8,26.6,晴後薄曇,晴一時曇
2018/7/20,34.2,27,晴,快晴
2018/7/21,34.9,26.9,晴後薄曇,薄曇後晴
2018/7/22,35.6,26.6,薄曇時々晴,薄曇
2018/7/23,39,28.5,薄曇後一時晴,晴時々曇
2018/7/24,35.3,26.3,晴一時曇,曇一時雨、雷を伴う
2018/7/25,32.2,25.7,曇,曇
2018/7/26,30.7,24.3,曇時々晴,曇時々晴
2018/7/27,28.5,23.5,晴後曇,曇後雨
2018/7/28,28,20.1,大雨一時曇,雨一時曇
2018/7/29,32.3,25.4,晴時々曇,晴後一時曇
2018/7/30,31.9,25,曇一時晴,曇後晴
2018/7/31,33.8,24.4,晴一時曇,快晴
2018/8/1,35.1,24.8,晴,晴
2018/8/2,37.3,26.7,晴後薄曇,薄曇後晴
2018/8/3,35.4,27.3,晴,晴時々曇、雷を伴う
2018/8/4,34.1,26.1,晴一時薄曇,晴後曇
2018/8/5,34.7,27.2,晴,晴一時曇
2018/8/6,34,25,曇時々晴,曇後雨
2018/8/7,25,20.8,雨一時曇,曇時々雨
2018/8/8,25.1,21.6,雨,雨
2018/8/9,32.1,23.8,曇一時晴,晴
2018/8/10,34.5,27,晴一時薄曇,曇時々晴
2018/8/11,33.6,26,曇時々晴一時雨、雷を伴う,曇後一時雨、雷を伴う
2018/8/12,31.1,25.6,曇,曇一時雨
2018/8/13,34.1,24.6,晴一時雨、雷を伴う,晴時々曇
2018/8/14,34.1,23.9,薄曇時々晴,晴時々薄曇
2018/8/15,33.1,27.2,薄曇,薄曇後晴
2018/8/16,32.3,25.8,薄曇,曇一時雨
2018/8/17,30,21.3,晴,晴後一時薄曇
2018/8/18,27.2,18.3,薄曇一時晴,薄曇後晴
2018/8/19,28.6,19.4,薄曇一時晴,薄曇
2018/8/20,27.6,20.9,曇一時雨,曇
2018/8/21,33.6,23.7,曇後晴,晴一時曇
2018/8/22,34.1,26.9,晴,晴
2018/8/23,33.7,26.2,晴後曇,曇後一時雨
2018/8/24,31.4,26.3,雨後曇,薄曇
2018/8/25,35.6,27.6,晴,晴
2018/8/26,36,26.4,晴,晴
2018/8/27,35.8,24.5,晴後一時曇,曇時々雨、雷を伴う
2018/8/28,30.5,23.5,曇,曇
2018/8/29,29.2,24.1,曇,曇一時雨
2018/8/30,34,25,晴後薄曇,薄曇時々晴
2018/8/31,35.4,25.1,薄曇時々晴一時雨、雷を伴う,曇時々晴一時雨
2018/9/1,31.4,21,曇一時雨,曇時々雨
2018/9/2,23.7,20.7,雨後曇,曇一時雨
2018/9/3,26.1,22,雨後曇一時晴,曇時々晴一時雨
2018/9/4,28.7,22.8,曇時々雨,曇一時雨、雷を伴う
2018/9/5,32,22.5,晴一時曇,曇時々晴
2018/9/6,31.5,24.8,曇一時晴,曇後時々雨
2018/9/7,30.4,24.9,曇一時雨,晴時々薄曇
2018/9/8,33,26.3,晴一時薄曇,曇時々晴
2018/9/9,32.1,26.1,晴一時曇,曇一時晴
2018/9/10,30.6,21.4,曇時々雨,大雨後一時曇
2018/9/11,23.9,19.3,曇,曇一時晴
2018/9/12,24.4,18.1,曇,曇一時雨後時々晴
2018/9/13,27.3,18.5,曇一時晴,雨一時曇
2018/9/14,24.9,19.9,曇一時雨,雨時々曇
2018/9/15,22.2,19.1,雨一時曇,曇
2018/9/16,27.4,20.1,曇後晴,晴後一時曇
2018/9/17,31.2,21.1,曇一時晴後一時雨,雨後曇、雷を伴う
2018/9/18,28.1,20.3,晴時々曇,大雨後曇
2018/9/19,27.4,18.2,晴,曇時々晴
2018/9/20,24,15.4,雨時々曇,雨
2018/9/21,19,15.6,雨,曇一時雨
2018/9/22,25.8,18.7,曇一時雨,曇一時晴
2018/9/23,28.4,21.8,曇一時晴,曇
2018/9/24,28.6,21.2,曇一時雨,曇一時晴
2018/9/25,25.2,18.6,雨時々曇,雨一時曇
2018/9/26,19.9,15.7,曇時々雨,大雨
2018/9/27,17.5,14.7,雨時々曇,晴一時曇
2018/9/28,26,14.1,快晴,晴後時々曇
2018/9/29,21.3,17.2,雨一時曇,雨一時曇
2018/9/30,27,16.9,雨時々曇,曇時々暴風雨
2018/10/1,32.3,20.4,晴一時薄曇,快晴
2018/10/2,26.9,17.5,晴,晴時々曇
2018/10/3,23.3,18.1,曇,曇
2018/10/4,21.4,18.7,曇時々雨,曇時々雨
2018/10/5,20.1,17.8,雨,雨後曇
2018/10/6,29.3,18.4,晴一時曇,晴一時曇
2018/10/7,32.3,23.9,晴,曇一時晴
